Time,asks,bids,price,bookratio_1_pct,bookratio_5_pct,bookratio_10_pct,order
20200706120000,5354992.78157937,2378886.77375668,9229.01996350365,-0.8113967197822217,-0.4718703819081422,-0.3107672594928566,0
20200706130000,5861472.95490297,2399891.38762441,9250.83562992126,-0.8929774483225353,-0.5430369151651893,-0.3387192166166885,0
20200706140000,5734398.25792894,2508455.82233419,9244.0745620438,-0.8268154669664817,-0.49713854714526645,-0.32834980324188723,0
20200706150000,5303150.56803439,2473324.11083151,9271.7953875969,-0.762738051013602,-0.549731943488565,-0.3045001593370508,0
20200706160000,3692859.14907103,2439401.89575942,9320.53355555556,-0.4146481105993468,-0.5543911833816363,-0.25862374296298934,1
20200706170000,4648122.80612179,2526093.95835096,9315.19949152542,-0.6097892207498873,-0.5598705955652107,-0.26214840262399214,0
20200706180000,4567078.00954309,2316331.95347467,9304.37023622047,-0.6788887352361362,-0.6016546867597093,-0.30365267470790225,0
20200706190000,3922379.14695128,2434653.22327487,9285.67343137255,-0.4768940619870897,-0.5434654709221851,-0.2959821297469169,1
20200706200000,3702696.19615915,2558895.09696269,9277.414193548391,-0.3694856933654202,-0.4033118414125936,-0.23544120658056025,1
20200706210000,3656122.48502005,2377435.39792302,9279.70475,-0.43038081270179,-0.38129836753413077,-0.23554125052540173,0
20200706220000,3538639.99421766,2897754.76122296,9279.48831168831,-0.1998062540431305,-0.33572042121829293,-0.21716063782519787,3
20200706230000,3392520.47123865,2463186.78972983,9329.71474358974,-0.32011719241052433,-0.4836717769444484,-0.2509301784269655,1
20200707000000,3246514.48226118,2320694.91989577,9349.7282330827,-0.33571527857628014,-0.5658997337119102,-0.2879109737789257,1
20200707010000,3062965.9068586,2526021.62290047,9320.64808695652,-0.1927381131251565,-0.4281082754990907,-0.2494381347769202,3
20200707020000,2666261.48052521,2449984.91831935,9277.19967391304,-0.08459542791423061,-0.3728319066249699,-0.23001486952116215,3
20200707030000,2947477.28770237,2533371.2755927998,9297.172030075191,-0.1513987120658741,-0.30387364945245393,-0.18741557890335017,3
20200707040000,2743768.72828002,2485032.27603174,9289.56030434782,-0.09904677580787027,-0.3174509513875443,-0.19090904806536038,3
20200707050000,2652858.23834106,2292188.60913596,9280.600294117641,-0.14613055358837362,-0.3289797373664627,-0.1977318706749232,3
20200707060000,2663022.36367359,2362841.7948363996,9268.032789855079,-0.11959665973691623,-0.2517289382043441,-0.1656805148879681,3
20200707070000,2878819.66800822,2835917.06363034,9253.894177631579,-0.015015008538092563,-0.11201110547930589,-0.13471210561830751,5
20200707080000,3047003.7678134,2787717.70340724,9261.9287704918,-0.08893550295411926,-0.18038960159702308,-0.14062287165499457,3
20200707090000,2660639.12554958,2275057.49025685,9244.672095588241,-0.15656104416953726,-0.11859222474155323,-0.1510107658979147,2
20200707100000,2769250.22327385,2473390.72427384,9239.37615384616,-0.11298663391473475,-0.07796409578351085,-0.14202770298200476,4
20200707110000,2537446.17686076,2327196.36835868,9252.81615740741,-0.08649386537560041,-0.12851661314913418,-0.12981579878478988,5
20200707120000,2915092.59494422,2573241.42213279,9270.65335820895,-0.12473522634446034,-0.2380710315696388,-0.15713731985447577,3
20200707130000,3045419.62484483,2664707.64259243,9256.45223809524,-0.13354435048996827,-0.11881079173388473,-0.12625952005691296,2
20200707140000,3125019.95639202,2483382.41998176,9266.663484848481,-0.22981915924980742,-0.18418968363617433,-0.1556018484825505,0
20200707150000,3282948.331189,2804946.14728903,9262.72123134328,-0.1573575601411863,-0.16215294708539446,-0.15528648560822111,1
20200707160000,3343564.96645856,2907183.73222789,9268.63484375,-0.1398527700368789,-0.19458480317570462,-0.16963970190608196,3
20200707170000,3286988.19503427,3074640.21404576,9270.341544715451,-0.06678381241463478,-0.16853687787006166,-0.14750431752768126,3
20200707180000,3304683.35704383,2861779.89590875,9271.33556122449,-0.1438968889807749,-0.20624470044992552,-0.17894588954272542,3
20200707190000,3321166.12125649,2814989.54281957,9251.531300813009,-0.1653574158217069,-0.08600329294489199,-0.14973702982685444,2
20200707200000,3693344.38294281,2595042.4576113997,9227.23111650485,-0.35292950661945977,-0.057073926856341106,-0.1735939954705322,2
20200707210000,3023230.95676537,2287615.15320778,9245.016709401709,-0.2788162556345899,-0.0732303608972278,-0.16201786205937005,2
20200707220000,3963220.20271176,2648599.81773841,9245.53125,-0.40302574761919,-0.13775897012693147,-0.18919755480684547,2
20200707230000,4324263.66470621,2743995.43086922,9253.668564814821,-0.45482683022739817,-0.17208610830460794,-0.19835621871815384,2
20200708000000,4068542.51389429,2694276.51390554,9242.08294776119,-0.41215511725651066,-0.12521638894366408,-0.18860391487842182,2
20200708010000,4390527.27109154,2764501.26856115,9262.2712,-0.4625890815137365,-0.24187141031435305,-0.20378078117938198,0
20200708020000,3247937.0616691,2479787.96556504,9294.52297872341,-0.26984698578103483,-0.35170980634709476,-0.23949922169176807,1
20200708030000,2996623.39784504,2127432.02586045,9300.79902255639,-0.3425704900142027,-0.3850385324833319,-0.25186356408050625,1
20200708040000,3035689.22184754,2461581.74407146,9277.220604838709,-0.20963436123582171,-0.2612941414457172,-0.2130695863786686,3
20200708050000,3120347.5395081,2818224.10730394,9269.53509090909,-0.10183744909415307,-0.20260093016168484,-0.19073634214760676,3
20200708060000,3093654.71138898,2581168.21188122,9271.41978991597,-0.18111105474593958,-0.22187784100732913,-0.2036266133108858,3
20200708070000,3294306.58409887,2682898.40050484,9278.798515625,-0.2052979980648042,-0.2489415935220686,-0.21760753100371102,3
20200708080000,3219924.44137757,2608651.30863174,9283.4761627907,-0.21052454607966295,-0.27710515317226153,-0.21703552610467286,3
20200708090000,2792408.64254989,2743989.34528125,9277.82034188034,-0.0174917091939608,-0.22488350816855562,-0.18955514626163367,3
20200708100000,3072910.73900808,2953080.76144087,9287.32909448819,-0.039776284534424396,-0.2675382734069609,-0.20829374972126452,3
20200708110000,3148355.30868405,3013242.78203764,9296.97091603053,-0.04386335718022588,-0.2733900627305601,-0.20429474889921911,3
20200708120000,3247310.33848545,2613531.91954352,9300.42742105263,-0.21712453311480018,-0.3583214939399906,-0.23705384517703165,3
20200708130000,4651350.85138758,2659377.2151478,9335.921710526321,-0.5590657173481107,-0.49637082211755373,-0.28934334139035045,0
20200708140000,5648915.06098201,2232076.3935727,9436.66247619047,-0.9285312316698934,-0.8414552889435459,-0.36576522743943596,0
20200708150000,5444135.48316441,2543648.03303531,9425.393846153851,-0.7609396870618818,-0.7403448629994878,-0.30812517342184736,0
